location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Window Rock, AZ","Director, Navajo Area ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Phoenix, AZ","Director, Phoenix Area Office ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Sacramento, CA","Director, California Area ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Rockville, MD","Associate Director for Planning, Evaluation, and Legislation ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Bemidji, MN","Director, Bemidji Area ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Rockville, MD","Director, Office of Information Technology ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Billings, MT","Director, Billings Area ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Aberdeen, SD","Director, Aberdeen Area Indian Health Service ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Rockville, MD","Director, Office of Tribal Self- Governance ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Nashville, TN",Director Nashville Area ,Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Albuquerque, NM","Director, Albuquerque Area ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Rockville, MD","Director, Office of Urban Indian Health Policy ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Oklahoma City, OK","Director, Oklahoma City Area ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Rockville, MD",Director Office of Public Health Support ,Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Rockville, MD","Director, Office of Clinical and Preventive Services ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Phoenix, AZ",Executive Advisor to the Director ,Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Portland, OR","Director, Portland Area ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Rockville, MD","Deputy Director, Office of Management Services ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Billings, MT","Director, Billings Area ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Tucson, AZ","Director, Tucson Area ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Rockville, MD","Director, Office of Tribal Self- Governance ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Portland, OR","Director, Portland Area ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Rockville, MD","Director, Office of Management Services ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,INDIAN HEALTH SERVICE,,2012
"Bethesda, MD",Director ,"Francis S. Collins, M.D., Ph.D",PAS,EX,IV,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD","Director, Office of Management Assessment ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD",Associate Director for Management ,Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD",Associate Director for Communications and Public Liaison ,Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD",Associate Director for Budget ,Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Durham, NC",Associate Director of Management ,Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD","Director, Human Resources ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD","Director, Office of Research Services ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD","Associate Director, Legislative Policy Analysis ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD","Associate Director, Research on Women's Health ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD","Director, Office of Equal Opportunity ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD","Deputy Director, Management ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD",Senior Advisor to Deputy Director ,Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD","Deputy Director, Division of Program Coordination, Planning, and Strategic Initiatives ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,Office of the Director,2012
"Bethesda, MD",Associate Director for Administrative Management ,Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,"National Heart, Lung and Blood Institute",2012
"Bethesda, MD",Director ,Harold E. Varmus,PA,OT,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,National Cancer Institute,2012
"Bethesda, MD",Deputy Director ,Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,National Cancer Institute,2012
"Rockville, MD","Director, Office of Communications and Education ",Career Incumbent,C,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,National Cancer Institute,2012
"Bethesda, MD","Director, Office of Strategic Planning and Financial Management ",Vacant,,ES,,,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,National Institutes of Allergy and Infectious Diseas,2012
"Bethesda, MD","Chief, Laboratory of Molecular Microbiology ",Malcolm A. Martin,XS,OT,"$194,017",,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,NATIONAL INSTITUTES OF HEALTH,National Institutes of Allergy and Infectious Diseas,2012
